,truth,error
1381,2400,9
1382,2400,9
1383,2400,9
1384,2400,9
1385,2400,9
1386,2400,9
1387,2400,8
1388,2400,8
1389,2400,8
1390,2400,7
1391,2400,8
1392,2400,8
1393,2400,9
1394,2400,9
1395,2400,9
1396,2400,9
1397,2400,9
1398,2400,9
1399,2400,9
1400,2500,2
1401,2500,1
1402,2500,1
1403,2500,1
1404,2500,2
1405,2500,2
1406,2500,2
1407,2500,1
1408,2500,1
1409,2500,1
1410,2500,2
1411,2500,2
1412,2500,2
1413,2500,1
1414,2500,1
1415,2500,0
1416,2500,1
1417,2500,0
1418,2500,1
1419,2500,0
1420,2500,0
1421,2500,-1
1422,2500,1
1423,2500,1
1424,2500,2
1425,2500,1
1426,2500,1
1427,2500,1
1428,2500,1
1429,2500,2
1430,2500,3
1431,2500,2
1432,2500,2
1433,2500,2
1434,2500,3
1435,2500,2
1436,2500,2
1437,2500,2
1438,2500,3
1439,2500,2
1440,2500,2
1441,2500,2
1442,2500,2
1443,2500,3
1444,2500,3
1445,2500,4
1446,2500,3
1447,2500,3
1448,2500,3
1449,2500,3
1450,2500,4
1451,2500,4
1452,2500,4
1453,2500,4
1454,2500,4
1455,2500,5
1456,2500,5
1457,2500,5
1458,2500,5
1459,2500,6
1460,2500,5
1461,2500,5
1462,2500,5
1463,2500,5
1464,2500,5
1465,2500,5
1466,2500,5
1467,2500,5
1468,2500,5
1469,2500,6
1470,2500,5
1471,2500,6
1472,2500,5
1473,2500,6
1474,2500,5
1475,2500,5
1476,2500,5
1477,2500,5
1478,2500,5
1479,2500,5
1480,2500,4
1481,2500,5
1482,2500,5
1483,2500,5
1484,2500,4
1485,2500,4
1486,2500,3
1487,2500,3
1488,2500,3
1489,2500,4
1490,2500,4
1491,2500,4
1492,2500,4
1493,2500,4
1494,2500,4
1495,2500,4
1496,2500,4
1497,2500,4
1498,2500,5
1499,2500,5
1500,2600,1
1501,2600,1
1502,2600,0
1503,2600,1
1504,2600,0
1505,2600,1
1506,2600,1
1507,2600,1
1508,2600,1
1509,2600,1
1510,2600,1
1511,2600,0
1512,2600,0
1513,2600,0
1514,2600,0
1515,2600,0
1516,2600,1
1517,2600,0
1518,2600,0
1519,2600,1
1520,2600,1
1521,2600,1
1522,2600,0
1523,2600,-1
1524,2600,-1
1525,2600,-1
1526,2600,-1
1527,2600,-1
1528,2600,-1
1529,2600,0
1530,2600,0
1531,2600,0
1532,2600,0
1533,2600,0
1534,2600,0
1535,2600,1
1536,2600,1
1537,2600,2
1538,2600,2
1539,2600,2
1540,2600,1
1541,2600,1
1542,2600,1
1543,2600,3
1544,2600,2
1545,2600,3
1546,2600,3
1547,2600,3
1548,2600,3
1549,2600,2
1550,2600,2
1551,2600,3
1552,2600,3
1553,2600,4
1554,2600,3
1555,2600,3
1556,2600,2
1557,2600,1
1558,2600,2
1559,2600,2
1560,2600,2
1561,2600,2
1562,2600,2
1563,2600,4
1564,2600,3
1565,2600,3
1566,2600,2
1567,2600,2
1568,2600,2
1569,2600,2
1570,2600,2
1571,2600,1
1572,2600,1
1573,2600,0
1574,2600,1
1575,2600,0
1576,2600,0
1577,2600,1
1578,2600,1
1579,2600,1
1580,2600,1
1581,2600,2
1582,2600,2
1583,2600,2
1584,2600,1
1585,2600,0
1586,2600,0
1587,2600,-1
1588,2600,0
1589,2600,0
1590,2600,0
1591,2600,0
1592,2600,1
1593,2600,2
1594,2600,3
1595,2600,4
1596,2600,3
1597,2600,2
1598,2600,1
1599,2600,2
1600,2700,11
1601,2700,11
1602,2700,10
1603,2700,10
1604,2700,10
1605,2700,11
1606,2700,11
1607,2700,11
1608,2700,11
1609,2700,11
1610,2700,11
1611,2700,10
1612,2700,10
1613,2700,10
1614,2700,10
1615,2700,10
1616,2700,10
1617,2700,9
1618,2700,9
1619,2700,8
1620,2700,9
1621,2700,10
1622,2700,9
1623,2700,10
1624,2700,10
1625,2700,11
1626,2700,10
1627,2700,10
1628,2700,11
1629,2700,10
1630,2700,11
1631,2700,11
1632,2700,10
1633,2700,10
1634,2700,10
1635,2700,10
1636,2700,10
1637,2700,10
1638,2700,10
1639,2700,10
1640,2700,9
1641,2700,9
1642,2700,10
1643,2700,10
1644,2700,10
1645,2700,11
1646,2700,10
1647,2700,11
1648,2700,11
1649,2700,10
1650,2700,10
1651,2700,10
1652,2700,10
1653,2700,10
1654,2700,10
1655,2700,11
1656,2700,10
1657,2700,10
1658,2700,10
1659,2700,11
1660,2700,10
1661,2700,10
1662,2700,10
1663,2700,11
1664,2700,10
1665,2700,10
1666,2700,10
1667,2700,10
1668,2700,10
1669,2700,10
1670,2700,10
1671,2700,10
1672,2700,10
1673,2700,11
1674,2700,10
1675,2700,10
1676,2700,10
1677,2700,10
1678,2700,10
1679,2700,10
1680,2700,10
1681,2700,9
1682,2700,10
1683,2700,9
1684,2700,9
1685,2700,10
1686,2700,10
1687,2700,10
1688,2700,10
1689,2700,10
1690,2700,9
1691,2700,10
1692,2700,9
1693,2700,9
1694,2700,9
1695,2700,9
1696,2700,9
1697,2700,9
1698,2700,9
1699,2700,9
1700,2800,10
1701,2800,11
1702,2800,11
1703,2800,11
1704,2800,10
1705,2800,11
1706,2800,10
1707,2800,10
1708,2800,10
1709,2800,10
1710,2800,10
1711,2800,10
1712,2800,10
1713,2800,11
1714,2800,11
1715,2800,11
1716,2800,11
1717,2800,11
1718,2800,11
1719,2800,11
1720,2800,10
1721,2800,10
1722,2800,10
1723,2800,10
1724,2800,11
1725,2800,11
1726,2800,11
1727,2800,11
1728,2800,11
1729,2800,11
1730,2800,11
1731,2800,11
1732,2800,11
1733,2800,11
1734,2800,11
1735,2800,11
1736,2800,11
1737,2800,11
1738,2800,11
1739,2800,11
1740,2800,11
1741,2800,11
1742,2800,11
1743,2800,11
1744,2800,11
1745,2800,11
1746,2800,11
1747,2800,12
1748,2800,11
1749,2800,11
1750,2800,11
1751,2800,11
1752,2800,11
1753,2800,11
1754,2800,11
1755,2800,11
1756,2800,10
1757,2800,10
1758,2800,10
1759,2800,10
1760,2800,10
1761,2800,11
1762,2800,11
1763,2800,11
1764,2800,10
1765,2800,11
1766,2800,10
1767,2800,11
1768,2800,10
1769,2800,11
1770,2800,11
1771,2800,11
1772,2800,11
1773,2800,11
1774,2800,11
1775,2800,11
1776,2800,11
1777,2800,11
1778,2800,11
1779,2800,11
1780,2800,12
1781,2800,12
1782,2800,12
1783,2800,12
1784,2800,11
1785,2800,11
1786,2800,11
1787,2800,11
1788,2800,11
1789,2800,11
1790,2800,11
1791,2800,11
1792,2800,11
1793,2800,11
1794,2800,11
1795,2800,11
1796,2800,11
1797,2800,11
1798,2800,11
1799,2800,11
1800,2900,10
1801,2900,11
1802,2900,10
1803,2900,11
1804,2900,10
1805,2900,10
1806,2900,10
1807,2900,10
1808,2900,10
1809,2900,10
1810,2900,10
1811,2900,11
1812,2900,10
1813,2900,11
1814,2900,10
1815,2900,10
1816,2900,10
1817,2900,10
1818,2900,10
1819,2900,10
1820,2900,10
1821,2900,11
1822,2900,10
1823,2900,10
1824,2900,10
1825,2900,10
1826,2900,10
1827,2900,10
1828,2900,10
1829,2900,10
1830,2900,10
1831,2900,10
1832,2900,10
1833,2900,11
1834,2900,11
1835,2900,11
1836,2900,11
1837,2900,11
1838,2900,10
1839,2900,10
1840,2900,10
1841,2900,10
1842,2900,10
1843,2900,10
1844,2900,10
1845,2900,10
1846,2900,10
1847,2900,10
1848,2900,10
1849,2900,10
1850,2900,10
1851,2900,10
1852,2900,10
1853,2900,11
1854,2900,10
1855,2900,10
1856,2900,10
1857,2900,10
1858,2900,10
1859,2900,10
1860,2900,10
1861,2900,10
1862,2900,10
1863,2900,10
1864,2900,10
1865,2900,10
1866,2900,10
1867,2900,10
1868,2900,10
